user_id,start,end,activity,hr_mean,hr_std,steps_lambda,hrv_mean,hrv_std,spo2_mean,spo2_std,steps_std,skin_mean,skin_std,scl_mean,scl_std
3,2025-04-12 09:30:00,2025-04-12 10:00:00,breakfast,75.43,4.11,0.5,61.53,3.96,98.6,0.2,1.03,34.65,0.16,4.6,0.35
3,2025-04-12 10:00:00,2025-04-12 11:30:00,free_time,71.1,4.0,0.3,66.41,4.87,98.6,0.21,1.17,34.62,0.19,5.4,0.7
3,2025-04-12 11:30:00,2025-04-12 12:00:00,groceries,69.08,3.96,0.3,64.64,4.69,98.7,0.21,0.65,34.54,0.18,5.4,0.7
3,2025-04-12 12:00:00,2025-04-12 13:00:00,cook_lunch,72.67,4.18,0.3,62.92,4.02,98.6,0.2,0.73,34.56,0.21,4.6,0.35
3,2025-04-12 13:00:00,2025-04-12 14:00:00,lunch,75.57,3.94,0.5,63.31,4.36,98.5,0.2,0.93,34.55,0.2,4.6,0.35
3,2025-04-12 14:00:00,2025-04-12 15:30:00,relax,63.21,2.85,0.09,70.78,5.87,98.7,0.18,0.07,34.39,0.1,4.1,0.25
3,2025-04-12 15:30:00,2025-04-12 16:00:00,get_ready,72.94,2.98,0.22,64.66,3.76,98.7,0.21,0.57,34.76,0.18,4.1,0.25
3,2025-04-12 16:00:00,2025-04-12 20:00:00,social,83.36,5.97,0.3,64.44,6.09,98.5,0.28,1.84,34.86,0.34,5.0,0.55
3,2025-04-12 20:00:00,2025-04-12 21:30:00,dinner_out,79.17,4.01,0.3,62.08,3.85,98.4,0.22,1.06,34.66,0.2,4.6,0.35
3,2025-04-12 21:30:00,2025-04-12 23:30:00,night_out,85.4,6.11,0.3,62.26,5.82,98.3,0.28,1.5,34.89,0.25,5.4,0.7
3,2025-04-12 23:30:00,2025-04-13 09:00:00,sleep,50.35,2.03,0.01,70.35,9.02,98.9,0.19,0.05,34.0,0.22,3.8,0.2
3,2025-04-13 09:00:00,2025-04-13 09:05:00,wake_up,64.95,3.05,0.0,68.61,5.83,98.8,0.21,0.17,34.59,0.09,5.4,0.7
3,2025-04-13 09:05:00,2025-04-13 09:15:00,toilet,70.79,4.86,0.07,65.66,4.96,98.9,0.21,0.62,34.77,0.22,4.3,0.3
3,2025-04-13 09:15:00,2025-04-13 09:25:00,shower,72.99,5.03,0.3,64.98,5.01,98.5,0.3,0.3,34.85,0.21,4.3,0.3
3,2025-04-13 09:25:00,2025-04-13 09:30:00,get_dressed,72.83,2.96,0.3,64.98,4.04,98.6,0.23,0.33,34.53,0.21,5.4,0.7
3,2025-04-13 09:30:00,2025-04-13 10:00:00,breakfast,74.92,3.97,0.5,62.86,3.86,98.5,0.22,1.22,34.7,0.2,4.6,0.35
3,2025-04-13 10:00:00,2025-04-13 12:00:00,tennis,118.01,11.9,9.09,54.64,8.63,98.1,0.3,5.83,35.39,0.33,7.5,1.1
3,2025-04-13 12:00:00,2025-04-13 12:15:00,shower,72.58,5.02,0.3,63.99,4.97,98.5,0.29,0.32,34.78,0.19,4.3,0.3
3,2025-04-13 12:15:00,2025-04-13 13:00:00,relax,64.02,3.0,0.07,69.76,5.97,98.9,0.18,0.14,34.34,0.09,4.1,0.25
3,2025-04-13 13:00:00,2025-04-13 14:00:00,lunch,76.49,4.01,0.5,62.85,3.82,98.6,0.21,0.92,34.53,0.23,4.6,0.35
3,2025-04-13 14:00:00,2025-04-13 15:30:00,rest,59.67,1.84,0.0,71.15,5.4,98.9,0.2,0.15,34.15,0.12,5.4,0.7
3,2025-04-13 15:30:00,2025-04-13 17:00:00,walk,83.07,5.8,5.07,59.95,4.76,98.6,0.29,4.04,35.02,0.33,5.1,0.6
3,2025-04-13 17:00:00,2025-04-13 18:00:00,cook_dinner,73.67,3.91,0.3,62.64,3.79,98.4,0.21,0.64,34.54,0.18,4.6,0.35
3,2025-04-13 18:00:00,2025-04-13 18:45:00,dinner_light,73.93,4.06,0.3,62.57,4.21,98.6,0.2,0.86,34.45,0.2,4.6,0.35
3,2025-04-13 18:45:00,2025-04-13 20:00:00,relax,64.8,3.15,0.18,69.27,5.66,98.8,0.18,0.18,34.58,0.1,4.1,0.25
3,2025-04-13 20:00:00,2025-04-13 22:00:00,study_or_plan,65.36,3.04,0.11,71.32,5.1,98.7,0.17,0.05,34.47,0.08,5.6,0.8
3,2025-04-13 22:00:00,2025-04-13 22:30:00,shower,72.11,5.16,0.3,63.53,5.38,98.6,0.3,0.57,34.75,0.19,4.3,0.3
3,2025-04-13 22:30:00,2025-04-13 23:30:00,relax,64.81,2.9,0.11,70.26,6.08,98.8,0.23,0.2,34.47,0.12,4.1,0.25
3,2025-04-13 23:30:00,2025-04-14 07:30:00,sleep,49.29,1.99,0.01,70.43,8.77,99.0,0.22,0.1,34.04,0.21,3.8,0.2
3,2025-04-14 07:30:00,2025-04-14 07:35:00,wake_up,64.83,2.8,0.0,67.93,5.98,99.0,0.23,0.05,34.49,0.09,5.4,0.7
3,2025-04-14 07:35:00,2025-04-14 07:45:00,toilet,70.32,4.94,0.2,65.38,4.83,98.8,0.18,0.29,34.66,0.21,4.3,0.3
3,2025-04-14 07:45:00,2025-04-14 07:55:00,shower,72.98,4.65,0.3,63.4,4.92,98.6,0.3,0.23,34.89,0.14,4.3,0.3
3,2025-04-14 07:55:00,2025-04-14 08:00:00,get_ready,73.48,2.96,0.17,65.1,4.04,98.6,0.21,0.55,34.73,0.17,4.1,0.25
3,2025-04-14 08:00:00,2025-04-14 08:20:00,breakfast,73.34,3.95,0.5,62.25,4.0,98.6,0.26,1.1,34.64,0.19,4.6,0.35
3,2025-04-14 08:20:00,2025-04-14 08:30:00,pack_bag,70.79,2.9,0.3,66.67,3.74,98.5,0.19,0.43,34.68,0.17,5.4,0.7
3,2025-04-14 08:30:00,2025-04-14 08:35:00,walk,83.96,5.82,4.35,60.34,5.21,98.5,0.3,4.03,34.89,0.31,5.1,0.6
3,2025-04-14 08:35:00,2025-04-14 09:00:00,bus,69.27,1.95,0.17,67.07,4.04,98.8,0.19,0.05,34.52,0.1,5.1,0.6
3,2025-04-14 09:00:00,2025-04-14 13:00:00,class,64.11,3.2,0.0,70.36,5.97,98.8,0.22,0.14,34.16,0.09,5.6,0.8
3,2025-04-14 13:00:00,2025-04-14 13:45:00,lunch,75.89,3.76,0.5,62.93,3.84,98.6,0.2,1.0,34.42,0.19,4.6,0.35
3,2025-04-14 13:45:00,2025-04-14 14:00:00,walk,83.92,5.89,4.95,61.2,5.16,98.5,0.34,3.95,34.91,0.32,5.1,0.6
3,2025-04-14 14:00:00,2025-04-14 16:00:00,class,63.84,3.01,0.16,70.35,6.39,98.9,0.22,0.23,34.4,0.13,5.6,0.8
3,2025-04-14 16:00:00,2025-04-14 16:30:00,commute,72.69,3.87,0.3,65.52,5.04,98.7,0.21,1.75,34.74,0.21,5.1,0.6
3,2025-04-14 16:30:00,2025-04-14 17:00:00,snack_relax,67.8,3.05,0.2,69.09,5.26,98.7,0.27,0.34,34.61,0.23,4.1,0.25
3,2025-04-14 17:00:00,2025-04-14 19:00:00,study,63.82,2.95,0.07,69.68,6.14,98.8,0.2,0.13,34.25,0.1,5.6,0.8
3,2025-04-14 19:00:00,2025-04-14 19:30:00,cook_dinner,75.12,3.99,0.3,62.74,4.03,98.7,0.18,0.8,34.72,0.19,4.6,0.35
3,2025-04-14 19:30:00,2025-04-14 20:15:00,dinner,76.43,3.8,0.5,61.92,4.11,98.8,0.19,0.99,34.48,0.22,4.6,0.35
3,2025-04-14 20:15:00,2025-04-14 21:30:00,relax,63.61,3.0,0.23,69.66,5.99,98.8,0.2,0.05,34.44,0.11,4.1,0.25
3,2025-04-14 21:30:00,2025-04-14 22:00:00,shower,71.2,4.77,0.3,64.12,4.91,98.8,0.33,0.34,34.91,0.21,4.3,0.3
3,2025-04-14 22:00:00,2025-04-14 23:30:00,study_light,66.12,2.98,0.12,69.89,4.82,98.8,0.21,0.06,34.31,0.08,5.6,0.8
3,2025-04-14 23:30:00,2025-04-15 07:30:00,sleep,49.53,2.0,0.01,70.58,9.06,98.9,0.2,0.05,33.99,0.18,3.8,0.2
3,2025-04-15 07:30:00,2025-04-15 07:35:00,wake_up,63.64,2.99,0.0,68.05,5.81,98.9,0.16,0.05,34.64,0.1,5.4,0.7
3,2025-04-15 07:35:00,2025-04-15 07:45:00,toilet,69.47,4.86,0.16,65.3,4.89,98.6,0.16,0.11,34.74,0.19,4.3,0.3
3,2025-04-15 07:45:00,2025-04-15 07:55:00,shower,72.16,4.87,0.3,64.76,4.77,98.7,0.28,0.48,34.61,0.19,4.3,0.3
3,2025-04-15 07:55:00,2025-04-15 08:00:00,get_ready,73.73,3.05,0.3,64.87,4.13,98.7,0.19,0.6,34.61,0.21,4.1,0.25
3,2025-04-15 08:00:00,2025-04-15 08:20:00,breakfast,73.18,4.07,0.5,61.76,4.18,98.7,0.17,0.94,34.55,0.2,4.6,0.35
3,2025-04-15 08:20:00,2025-04-15 08:30:00,pack_bag,70.25,2.96,0.21,66.04,3.91,98.6,0.2,0.32,34.55,0.21,5.4,0.7
3,2025-04-15 08:30:00,2025-04-15 08:35:00,walk,83.9,5.94,6.75,60.37,5.25,98.5,0.28,3.97,34.85,0.32,5.1,0.6
3,2025-04-15 08:35:00,2025-04-15 09:00:00,bus,69.22,2.01,0.16,67.01,4.22,98.7,0.2,0.05,34.42,0.12,5.1,0.6
3,2025-04-15 09:00:00,2025-04-15 13:00:00,class,63.61,3.06,0.1,70.51,5.91,98.6,0.2,0.05,34.41,0.06,5.6,0.8
3,2025-04-15 13:00:00,2025-04-15 13:45:00,lunch,73.84,3.94,0.5,62.79,4.11,98.7,0.2,1.04,34.49,0.21,4.6,0.35
3,2025-04-15 13:45:00,2025-04-15 14:00:00,walk,82.18,6.39,5.43,60.87,5.28,98.6,0.31,4.15,35.02,0.28,5.1,0.6
3,2025-04-15 14:00:00,2025-04-15 16:00:00,class,63.77,2.9,0.04,71.44,6.18,98.8,0.21,0.27,34.32,0.07,5.6,0.8
3,2025-04-15 16:00:00,2025-04-15 16:30:00,commute,71.93,4.04,0.3,65.13,4.85,98.6,0.16,1.67,34.74,0.24,5.1,0.6
3,2025-04-15 16:30:00,2025-04-15 17:00:00,snack_relax,66.23,2.96,0.3,68.89,4.47,98.8,0.22,0.16,34.59,0.19,4.1,0.25
3,2025-04-15 17:00:00,2025-04-15 17:30:00,prep_tennis,71.18,4.1,1.47,64.8,4.99,98.8,0.19,0.48,34.68,0.2,7.5,1.1
3,2025-04-15 17:30:00,2025-04-15 17:45:00,commute,71.16,3.82,0.3,64.55,5.01,98.5,0.22,1.89,34.85,0.16,5.1,0.6
3,2025-04-15 17:45:00,2025-04-15 19:15:00,tennis,123.47,11.52,9.45,54.63,8.88,98.2,0.29,6.26,35.31,0.28,7.5,1.1
3,2025-04-15 19:15:00,2025-04-15 19:30:00,shower,72.18,5.03,0.3,64.1,5.03,98.6,0.32,0.65,34.81,0.24,4.3,0.3
3,2025-04-15 19:30:00,2025-04-15 19:45:00,commute,72.82,4.13,0.3,64.84,4.54,98.6,0.2,1.86,34.73,0.2,5.1,0.6
3,2025-04-15 19:45:00,2025-04-15 20:30:00,dinner,77.65,4.1,0.5,61.58,3.81,98.5,0.18,0.86,34.63,0.2,4.6,0.35
3,2025-04-15 20:30:00,2025-04-15 22:00:00,study,64.23,2.99,0.08,70.57,5.97,98.7,0.23,0.23,34.33,0.1,5.6,0.8
3,2025-04-15 22:00:00,2025-04-15 22:30:00,relax,64.49,3.13,0.16,69.85,5.69,98.8,0.19,0.05,34.46,0.11,4.1,0.25
3,2025-04-15 22:30:00,2025-04-15 23:30:00,study,69.89,3.8,0.3,65.57,4.68,98.4,0.2,0.49,34.53,0.19,5.6,0.8
3,2025-04-15 23:30:00,2025-04-16 07:30:00,sleep,49.76,2.08,0.01,70.18,9.36,98.9,0.21,0.05,34.08,0.2,3.8,0.2
3,2025-04-16 07:30:00,2025-04-16 07:35:00,wake_up,64.81,2.9,0.01,68.61,5.85,98.8,0.21,0.23,34.66,0.11,5.4,0.7
3,2025-04-16 07:35:00,2025-04-16 07:45:00,toilet,70.17,5.25,0.3,66.34,4.96,98.7,0.18,0.15,34.65,0.19,4.3,0.3
3,2025-04-16 07:45:00,2025-04-16 07:55:00,shower,70.68,5.05,0.3,63.26,4.89,98.5,0.27,0.45,34.77,0.18,4.3,0.3
3,2025-04-16 07:55:00,2025-04-16 08:00:00,get_ready,73.14,2.87,0.3,65.17,3.84,98.7,0.16,0.39,34.55,0.2,4.1,0.25
3,2025-04-16 08:00:00,2025-04-16 08:20:00,breakfast,73.45,4.07,0.5,62.1,3.66,98.6,0.2,1.04,34.42,0.19,4.6,0.35
3,2025-04-16 08:20:00,2025-04-16 08:30:00,pack_bag,69.91,2.85,0.1,65.88,3.83,98.7,0.23,0.26,34.67,0.21,5.4,0.7
3,2025-04-16 08:30:00,2025-04-16 08:35:00,walk,85.77,6.23,5.37,60.22,4.86,98.5,0.33,4.13,34.81,0.28,5.1,0.6
3,2025-04-16 08:35:00,2025-04-16 09:00:00,bus,68.75,2.04,0.03,66.87,4.05,98.6,0.17,0.21,34.38,0.09,5.1,0.6
3,2025-04-16 09:00:00,2025-04-16 13:00:00,class,64.88,3.09,0.16,71.15,5.74,98.8,0.24,0.35,34.15,0.08,5.6,0.8
3,2025-04-16 13:00:00,2025-04-16 13:45:00,lunch,75.78,3.95,0.5,63.33,4.44,98.5,0.19,1.02,34.35,0.19,4.6,0.35
3,2025-04-16 14:00:00,2025-04-16 17:00:00,study_library,63.52,2.98,0.0,70.78,5.83,98.9,0.2,0.33,34.23,0.11,5.6,0.8
3,2025-04-16 17:00:00,2025-04-16 17:30:00,commute,72.59,4.12,0.3,65.96,5.04,98.7,0.22,1.86,34.67,0.16,5.1,0.6
3,2025-04-16 17:30:00,2025-04-16 19:30:00,free_time,71.16,4.23,0.3,66.9,4.71,98.8,0.18,1.37,34.87,0.19,5.4,0.7
3,2025-04-16 19:30:00,2025-04-16 20:15:00,dinner,76.83,4.21,0.5,62.65,3.89,98.5,0.2,0.92,34.36,0.22,4.6,0.35
3,2025-04-16 20:15:00,2025-04-16 21:00:00,relax,63.98,3.07,0.11,70.59,5.86,98.9,0.17,0.08,34.37,0.08,4.1,0.25
3,2025-04-16 21:00:00,2025-04-16 22:00:00,study,64.39,2.98,0.07,70.78,6.25,98.7,0.19,0.19,34.35,0.11,5.6,0.8
3,2025-04-16 22:00:00,2025-04-16 22:30:00,shower,70.87,5.11,0.3,64.36,4.83,98.7,0.3,0.26,34.61,0.19,4.3,0.3
3,2025-04-16 22:30:00,2025-04-16 23:30:00,relax,63.9,2.93,0.08,69.69,6.13,99.0,0.19,0.15,34.36,0.11,4.1,0.25
3,2025-04-16 23:30:00,2025-04-17 07:30:00,sleep,50.02,1.97,0.01,70.21,9.05,98.8,0.17,0.05,34.12,0.22,3.8,0.2
3,2025-04-17 07:30:00,2025-04-17 07:35:00,wake_up,63.81,2.95,0.08,67.31,6.03,98.8,0.21,0.06,34.54,0.13,5.4,0.7
3,2025-04-17 07:35:00,2025-04-17 07:45:00,toilet,71.53,5.06,0.27,65.61,5.02,98.8,0.22,0.34,34.74,0.16,4.3,0.3
3,2025-04-17 07:45:00,2025-04-17 07:55:00,shower,71.87,4.84,0.24,63.2,4.93,98.5,0.3,0.29,34.72,0.19,4.3,0.3
3,2025-04-17 07:55:00,2025-04-17 08:00:00,get_ready,73.4,2.99,0.3,65.56,4.08,98.5,0.22,0.43,34.64,0.2,4.1,0.25
3,2025-04-17 08:00:00,2025-04-17 08:20:00,breakfast,72.67,4.02,0.5,62.59,4.01,98.7,0.2,1.08,34.88,0.19,4.6,0.35
3,2025-04-17 08:20:00,2025-04-17 08:30:00,pack_bag,70.01,3.14,0.29,66.68,3.95,98.8,0.22,0.23,34.65,0.22,5.4,0.7
3,2025-04-17 08:30:00,2025-04-17 08:35:00,walk,83.39,5.83,6.39,61.1,5.25,98.6,0.26,3.9,34.8,0.27,5.1,0.6
3,2025-04-17 08:35:00,2025-04-17 09:00:00,bus,68.9,1.96,0.09,67.1,3.65,98.5,0.22,0.14,34.59,0.1,5.1,0.6
3,2025-04-17 09:00:00,2025-04-17 13:00:00,class,64.91,2.91,0.04,71.48,6.07,98.9,0.18,0.2,34.22,0.1,5.6,0.8
3,2025-04-17 13:00:00,2025-04-17 13:45:00,lunch,74.98,3.9,0.5,63.22,4.4,98.6,0.22,1.0,34.4,0.21,4.6,0.35
3,2025-04-17 14:00:00,2025-04-17 15:00:00,study_library,64.45,3.08,0.11,70.34,6.05,99.0,0.18,0.21,34.42,0.13,5.6,0.8
3,2025-04-17 15:00:00,2025-04-17 15:30:00,prep_tennis,69.16,4.04,0.84,64.59,5.03,98.6,0.18,0.3,34.72,0.18,7.5,1.1
3,2025-04-17 15:30:00,2025-04-17 15:45:00,commute,71.54,3.82,0.3,65.79,4.65,98.6,0.2,1.73,34.63,0.17,5.1,0.6
3,2025-04-17 15:45:00,2025-04-17 17:15:00,tennis,124.42,12.11,8.88,54.59,8.74,98.3,0.29,6.19,35.37,0.29,7.5,1.1
3,2025-04-17 17:15:00,2025-04-17 17:30:00,shower,71.26,4.84,0.29,64.42,5.34,98.5,0.27,0.28,34.78,0.19,4.3,0.3
3,2025-04-17 17:30:00,2025-04-17 18:00:00,commute,72.28,3.85,0.3,65.19,5.31,98.6,0.19,1.72,34.72,0.2,5.1,0.6
3,2025-04-17 18:00:00,2025-04-17 19:30:00,study,63.25,2.89,0.0,71.55,5.77,98.8,0.21,0.16,34.26,0.12,5.6,0.8
3,2025-04-17 19:30:00,2025-04-17 20:15:00,dinner,76.23,4.01,0.5,61.85,4.19,98.7,0.2,0.77,34.5,0.17,4.6,0.35
3,2025-04-17 20:15:00,2025-04-17 22:00:00,relax,69.93,3.84,0.3,65.08,5.04,98.7,0.22,0.68,34.61,0.24,4.1,0.25
3,2025-04-17 22:00:00,2025-04-17 22:30:00,shower,73.69,5.27,0.24,63.26,5.36,98.6,0.31,0.48,34.88,0.23,4.3,0.3
3,2025-04-17 22:30:00,2025-04-17 23:30:00,relax,63.48,3.08,0.19,70.66,5.67,98.8,0.19,0.2,34.41,0.12,4.1,0.25
3,2025-04-17 23:30:00,2025-04-18 07:30:00,sleep,49.76,1.91,0.01,69.96,8.52,98.9,0.22,0.05,34.01,0.23,3.8,0.2
3,2025-04-18 07:30:00,2025-04-18 07:35:00,wake_up,63.28,3.13,0.0,68.61,6.33,98.9,0.21,0.1,34.61,0.1,5.4,0.7
3,2025-04-18 07:35:00,2025-04-18 07:45:00,toilet,70.21,4.89,0.24,65.54,4.83,98.6,0.18,0.28,34.63,0.21,4.3,0.3
3,2025-04-18 07:45:00,2025-04-18 07:55:00,shower,72.24,5.01,0.3,63.99,4.89,98.7,0.31,0.34,34.8,0.22,4.3,0.3
3,2025-04-18 07:55:00,2025-04-18 08:00:00,get_ready,72.98,2.76,0.3,65.44,3.75,98.5,0.18,0.49,34.74,0.18,4.1,0.25
3,2025-04-18 08:00:00,2025-04-18 08:20:00,breakfast,73.49,3.87,0.5,62.23,4.25,98.5,0.21,0.91,34.68,0.21,4.6,0.35
3,2025-04-18 08:20:00,2025-04-18 08:30:00,pack_bag,69.89,2.84,0.19,65.53,4.02,98.6,0.21,0.17,34.58,0.19,5.4,0.7
3,2025-04-18 08:30:00,2025-04-18 08:35:00,walk,84.82,5.79,4.98,60.87,5.06,98.3,0.32,4.11,34.87,0.32,5.1,0.6
3,2025-04-18 08:35:00,2025-04-18 09:00:00,bus,69.47,2.09,0.06,66.55,3.77,98.7,0.22,0.05,34.45,0.13,5.1,0.6
3,2025-04-18 09:00:00,2025-04-18 13:00:00,class,64.73,3.06,0.14,70.31,6.22,98.9,0.25,0.22,34.25,0.12,5.6,0.8
3,2025-04-18 13:00:00,2025-04-18 13:45:00,lunch,75.86,3.92,0.5,63.28,3.81,98.6,0.2,1.08,34.67,0.2,4.6,0.35
3,2025-04-18 14:00:00,2025-04-18 17:00:00,study,63.45,2.91,0.1,71.56,5.99,98.5,0.2,0.14,34.3,0.08,5.6,0.8
3,2025-04-18 17:00:00,2025-04-18 19:00:00,tennis,123.38,11.63,9.9,54.86,8.73,98.2,0.3,6.18,35.52,0.3,7.5,1.1
3,2025-04-18 19:00:00,2025-04-18 19:15:00,shower,69.94,4.02,0.3,65.83,5.38,98.7,0.2,0.48,34.77,0.2,4.3,0.3
3,2025-04-18 19:15:00,2025-04-18 20:00:00,dinner,77.53,4.02,0.5,61.88,3.89,98.8,0.24,0.89,34.41,0.18,4.6,0.35
3,2025-04-18 20:00:00,2025-04-18 22:30:00,social,84.31,6.01,0.3,64.42,5.69,98.4,0.26,1.73,34.73,0.34,5.0,0.55
3,2025-04-18 22:30:00,2025-04-18 23:30:00,relax,64.15,3.04,0.0,70.49,6.13,98.8,0.2,0.05,34.49,0.13,4.1,0.25
3,2025-04-18 23:30:00,2025-04-19 09:00:00,sleep,49.65,1.9,0.01,69.91,9.17,98.8,0.19,0.05,34.1,0.2,3.8,0.2
3,2025-04-19 09:00:00,2025-04-19 09:05:00,wake_up,64.99,3.02,0.0,68.31,5.86,98.8,0.2,0.05,34.55,0.07,5.4,0.7
3,2025-04-19 09:05:00,2025-04-19 09:15:00,toilet,69.33,5.14,0.05,66.74,5.25,98.5,0.21,0.42,34.66,0.17,4.3,0.3
3,2025-04-19 09:15:00,2025-04-19 09:25:00,shower,73.61,5.02,0.3,64.22,4.72,98.6,0.31,0.35,34.86,0.2,4.3,0.3
3,2025-04-19 09:25:00,2025-04-19 09:30:00,get_dressed,72.12,2.95,0.3,64.56,4.25,98.7,0.2,0.33,34.73,0.2,5.4,0.7
3,2025-04-19 09:30:00,2025-04-19 10:00:00,breakfast,72.51,4.11,0.5,62.04,4.24,98.8,0.18,1.14,34.65,0.21,4.6,0.35
3,2025-04-19 10:00:00,2025-04-19 11:30:00,free_time,71.55,3.94,0.3,65.95,5.28,98.7,0.21,1.26,34.73,0.22,5.4,0.7
3,2025-04-19 11:30:00,2025-04-19 12:00:00,groceries,69.88,4.0,0.3,65.62,4.93,98.5,0.19,0.43,34.77,0.23,5.4,0.7
3,2025-04-19 12:00:00,2025-04-19 13:00:00,cook_lunch,73.6,4.04,0.3,63.65,4.03,98.7,0.17,0.75,34.6,0.21,4.6,0.35
3,2025-04-19 13:00:00,2025-04-19 14:00:00,lunch,76.12,3.98,0.5,63.42,4.41,98.7,0.22,1.11,34.62,0.2,4.6,0.35
3,2025-04-19 14:00:00,2025-04-19 15:30:00,relax,63.36,3.12,0.03,69.98,6.24,98.7,0.21,0.26,34.39,0.07,4.1,0.25
3,2025-04-19 15:30:00,2025-04-19 16:00:00,get_ready,73.31,3.17,0.3,65.21,4.28,98.7,0.18,0.29,34.77,0.2,4.1,0.25
3,2025-04-19 16:00:00,2025-04-19 20:00:00,social,85.82,6.14,0.3,64.52,5.91,98.4,0.27,1.8,34.72,0.3,5.0,0.55
3,2025-04-19 20:00:00,2025-04-19 21:30:00,dinner_out,79.26,3.93,0.3,62.61,3.66,98.5,0.22,1.04,34.47,0.2,4.6,0.35
3,2025-04-19 21:30:00,2025-04-19 23:30:00,night_out,85.13,6.05,0.3,63.14,5.81,98.5,0.29,1.68,34.81,0.33,5.4,0.7
3,2025-04-19 23:30:00,2025-04-20 09:00:00,sleep,49.38,2.0,0.01,70.52,9.24,98.6,0.19,0.05,34.11,0.19,3.8,0.2
3,2025-04-20 09:00:00,2025-04-20 09:05:00,wake_up,64.01,3.07,0.0,68.6,6.16,98.9,0.2,0.05,34.61,0.11,5.4,0.7
3,2025-04-20 09:05:00,2025-04-20 09:15:00,toilet,68.63,4.85,0.24,65.12,4.86,98.5,0.19,0.26,34.76,0.17,4.3,0.3
3,2025-04-20 09:15:00,2025-04-20 09:25:00,shower,73.79,4.77,0.3,63.32,4.79,98.6,0.29,0.33,34.83,0.17,4.3,0.3
3,2025-04-20 09:25:00,2025-04-20 09:30:00,get_dressed,72.49,2.92,0.3,64.88,3.97,98.7,0.15,0.44,34.77,0.22,5.4,0.7
3,2025-04-20 09:30:00,2025-04-20 10:00:00,breakfast,74.18,3.98,0.5,63.23,4.24,98.6,0.18,1.06,34.63,0.21,4.6,0.35
3,2025-04-20 10:00:00,2025-04-20 12:00:00,tennis,122.94,11.54,10.02,54.85,9.2,98.1,0.3,6.18,35.41,0.32,7.5,1.1
3,2025-04-20 12:00:00,2025-04-20 12:15:00,shower,70.84,5.04,0.3,63.23,5.1,98.3,0.29,0.37,34.74,0.25,4.3,0.3
3,2025-04-20 12:15:00,2025-04-20 13:00:00,relax,64.33,3.05,0.23,69.84,6.28,98.8,0.21,0.05,34.29,0.09,4.1,0.25
3,2025-04-20 13:00:00,2025-04-20 14:00:00,lunch,75.57,4.08,0.5,62.54,3.92,98.6,0.21,0.89,34.73,0.19,4.6,0.35
3,2025-04-20 14:00:00,2025-04-20 15:30:00,rest,60.06,1.99,0.14,70.29,4.99,98.9,0.2,0.17,34.31,0.1,5.4,0.7
3,2025-04-20 15:30:00,2025-04-20 17:00:00,walk,81.83,5.75,6.33,60.33,5.1,98.5,0.33,3.94,34.89,0.3,5.1,0.6
3,2025-04-20 17:00:00,2025-04-20 18:00:00,cook_dinner,72.73,4.0,0.3,62.91,3.56,98.8,0.22,0.76,34.62,0.21,4.6,0.35
3,2025-04-20 18:00:00,2025-04-20 18:45:00,dinner_light,75.19,4.02,0.3,63.51,4.2,98.8,0.21,0.87,34.57,0.18,4.6,0.35
3,2025-04-20 18:45:00,2025-04-20 20:00:00,relax,64.68,2.89,0.05,70.62,5.81,98.9,0.24,0.05,34.43,0.14,4.1,0.25
3,2025-04-20 20:00:00,2025-04-20 22:00:00,study_or_plan,65.54,2.82,0.19,70.88,5.43,98.8,0.21,0.08,34.47,0.05,5.6,0.8
3,2025-04-20 22:00:00,2025-04-20 22:30:00,shower,71.92,4.93,0.3,63.88,5.1,98.6,0.28,0.25,34.73,0.19,4.3,0.3
3,2025-04-20 22:30:00,2025-04-20 23:30:00,relax,62.17,2.9,0.16,69.89,6.02,98.8,0.2,0.05,34.42,0.07,4.1,0.25
3,2025-04-20 23:30:00,2025-04-21 07:30:00,sleep,49.78,1.97,0.01,69.89,8.88,98.8,0.19,0.05,34.11,0.2,3.8,0.2
3,2025-04-21 07:30:00,2025-04-21 07:35:00,wake_up,64.36,2.96,0.0,68.4,6.38,98.7,0.19,0.07,34.55,0.14,5.4,0.7
3,2025-04-21 07:35:00,2025-04-21 07:45:00,toilet,69.51,4.91,0.17,66.61,4.98,98.7,0.21,0.35,34.66,0.21,4.3,0.3
3,2025-04-21 07:45:00,2025-04-21 07:55:00,shower,73.88,5.11,0.3,63.88,5.35,98.6,0.32,0.55,34.82,0.23,4.3,0.3
3,2025-04-21 07:55:00,2025-04-21 08:00:00,get_ready,73.54,2.92,0.25,64.85,3.97,98.7,0.2,0.46,34.7,0.2,4.1,0.25
3,2025-04-21 08:00:00,2025-04-21 08:20:00,breakfast,74.53,4.17,0.5,61.88,4.11,98.6,0.19,1.22,34.64,0.2,4.6,0.35
3,2025-04-21 08:20:00,2025-04-21 08:30:00,pack_bag,70.35,2.95,0.22,66.21,3.97,98.4,0.21,0.26,34.58,0.21,5.4,0.7
3,2025-04-21 08:30:00,2025-04-21 08:35:00,walk,84.91,5.9,5.64,62.13,5.0,98.6,0.32,4.14,34.88,0.3,5.1,0.6
3,2025-04-21 08:35:00,2025-04-21 09:00:00,bus,69.21,1.95,0.04,66.93,3.65,98.7,0.2,0.1,34.42,0.07,5.1,0.6
3,2025-04-21 09:00:00,2025-04-21 13:00:00,class,64.21,2.94,0.0,70.46,6.06,98.8,0.17,0.05,34.3,0.07,5.6,0.8
